"id";"title";"description";"cached_votes_up";"created_at";"retired_at"
"39312";"arreglo   delacalle CORAZON de Maria";"<p>podria ampliarse la acera en algunos tramos.con un buen ordenador y un programa de dibujo imformatico podria ser rediseñada la calle entera.los peatones han perdi do  poder, las terrazas lo invaden todo.pasear por corazon de maria hace unos años era una M aravilla.hoy ,entre el traf. y las terRazas EL E spacio se ha reducido btte..se puede ver que hay tRamos de acera super reducida.vean:pasado el mercadona, por la acera de los impares de repente se estrecha absurdamente el pasohabia un quiosco de prensa que no se si sigue activo pero que podria col.en otro lado o bien ampliar ahi la aceraen fin, soluciones hay y muchas..gracias señores DE  A N T E M A N O por trabajar en ello.gracias</p>";"4";"05/09/2025";""
"39313";"SEMAFORO PARA MEJORAR LA SINIESTRALIDAD";"Instalación de un semáforo para mejorar la siniestralidad y fluidez del tráfico en la confluencia de las calles San Nemesio y José Silva.<p>La instalación de este semáforo para dar paso a los vehículos tanto en dirección Este (Arturo Soria), como en dirección Oeste (M-30), mejoraría notablemente la fluidez del tráfico en este punto y sus aledaños. A estar el paso regulado reduciría la siniestralidad.</p><p>Propongo la instalación de este semáforo y la eliminación de un cartel publicitario ubicado en este punto.</p><p>Gracias y un saludo a los vecinos de Madrid</p>";"3";"05/09/2025";"2025-09-18 13:46:13 +0200"
"39314";"Instalación de una estación de BiciMAD frente al edificio Novosur (Butarque)";"<p>Solicito la instalación de una estación de BiciMAD frente al edificio <strong>Novosur</strong>, en el barrio de Butarque, donde abrirá el gimnasio <strong>Kraftwerk</strong> antes de que finalice este año.</p><p>Actualmente, en ese mismo punto ya existe un aparcamiento de bicicletas que está siempre vacío y sin uso, lo que lo convierte en un lugar idóneo para aprovechar el espacio e instalar una estación de BiciMAD.</p><p>Este barrio carece de buenas conexiones de transporte público, ya que no dispone de metro y las paradas de autobús están alejadas de la zona. La incorporación de una estación de BiciMAD permitiría mejorar la movilidad sostenible de los vecinos, conectando el barrio con un nuevo espacio de actividad deportiva y saludable.</p><p>Además, cabe recordar que el <strong>Centro Deportivo Municipal de Butarque</strong>, prometido por el Ayuntamiento, lleva años de demora en su construcción. Mientras tanto, el nuevo gimnasio Kraftwerk será una alternativa importante para fomentar la práctica deportiva entre los vecinos, por lo que resulta fundamental facilitar el acceso en bicicleta pública compartida.</p><p>En resumen, la instalación de esta estación de BiciMAD:</p><ul><li>Aprovecha un espacio ya disponible y actualmente infrautilizado.</li><li>Mejora la movilidad en un barrio con escasas opciones de transporte.</li><li>Promueve la actividad física y el acceso sostenible a un nuevo centro deportivo.</li></ul><p>Por todo ello, solicitamos al Ayuntamiento de Madrid que se instale una estación de BiciMAD en este punto estratégico de Butarque.</p>";"3";"08/09/2025";""
"39315";"Crear polideportivo con piscina cubierta en campo de fútbol vista alegre oporto ";"";"3";"09/09/2025";""
"39316";"Aumentar las aceras y las zonas de árboles en Marcelo Usera";"<p>La calle Marcelo Usera es posiblemente la más importante de la zona y necesita algunas actuaciones independiente del proyecto de peatonalización entre el Mercado y Madrid Río:</p><ul><li><p>Mejora de aceras: ensanchamiento en tramos estrechos, eliminación de barreras arquitectónicas y pavimento más uniforme para personas con movilidad reducida y carritos. </p></li><li><p>Contenedores soterrados o mejor integrados: para ganar espacio en la acera y reducir olores.</p></li><li><p>Más arbolado y sombra: la calle tiene muy pocos árboles y son de tamaño insuficiente, lo cual se nota en verano. Se debería proceder a la plantación de arbolado urbano resistente y mobiliario de sombra.</p></li><li><p>Iluminación LED más uniforme: mejora de la seguridad real y percibida, especialmente en calles transversales más estrechas (Olvido, Nicolás Sánchez, etc.) </p></li><li><p>Re-colocación de vallas y semáforos para que no intercedan en el paso del peatón.</p></li><li><p>Incorporación de nuevo mobiliario urbano cuando sea preciso y no obstaculice el paso en las estrechas aceras. </p></li></ul>";"4";"10/09/2025";""
"39317";"proteccion de arboles historicos";"<p>hay una serie de arboles HISTORICOS, cargados de historia urbana, que deberian ser protegidos convenient..EJEMPLOS:</p><p>El eucalipto de la calle belalcazar,los platanos bestiales que estan en la antigua casa de fieras( en el parque del retiro  ),los eucaliptos que estan frente a los teatros del canal,etc</p><p>.Es una pena que se destruyan arboles..junto al bernabeu,junto   al   antiguo palacio de exposiciones y congresos se han cepillado unos cuantos arboleses una pena.</p><p>Los eucaliptos  llevan aromas maravillosos por los aires madrileños y CONTRARRESTAN los orines,restos de botellon y demas porquerias que, A PESAR DEL GRAN TRABAJO DEL AYUNTAMIENTO LIMPIANDO, suelen adornar nuestras calles.ojala muchisimas personas apoyen esta propuesta porque cuando se""cepillan"""" un arbol cargado de años la perdida sufrida es bestial.pueden poner otro arbolito pero Dios sabe si llegara a adulto, si sobrevivira a las sequias y contaminacionesvaya usted a saber que ocurrira con el POR ESO DEBEMOS CUIDAR MAS NUESTROS ARBOLES.Gracias por su atencion y por sus apoyos</p>""";"3";"10/09/2025";""
"39318";"DAR EL nombre de BENEDICTO XVI a un espacio verde o ajardinado";"<p>aunque hoy, igual que ayer, igual que siempre, los cristianos somos ninguneados y perseguidos un minimo homenaje al gran papa BENEDICTO XVI es casi una obligacion dando su nombre a un jardin o parque..se ven montones de nombres dados a bibliotecas, estaciones, parques,etc.de personas que tuvieron una vida mas bien dudosa en sus apoyos al bien¿alguien puede reprochar algo a Benedicto XVI?fue un hombre , en la tierra, bueno,trabajo por los demas dia y noche,no dijo ni una palabra contra nadie ni hizo libros con palabras sucias como algunos.al reves, se intereso por todos, acogio a todos y , para el sentir creyente sin duda ha recibido ya el premio eterno de la luz y la gloria.¿no seria una bendicion llamar a un parque con su nombre?¿hay alguien que pueda oponerse a esto?bueno, si , soy  realista:todos los blasfemos, los que odian las religiones, los que asesinan, los que votan a asesinos,los que se espelotan haciendo el guarretillo.</p><p>si, esos se oponen sin duda a esto    y       a todo lo bueno¡¡.gracias por sus apoyos!!</p>";"2";"10/09/2025";""
"39319";"Polideportivo con piscina cubierta en Lucero-Batán";"<p>Los vecinos del barrio de Lucero y Batán no disponen de un polideportivo cercano en el que poder realizar actividades acuáticas. Por lo que tenemos que acudir a los polidepotivos con piscina más cercanos. Esto crea un colapso en estos centros,  haciendo la reserva complicada y que las piscinas estén, muchas veces, demasiado llenas haciendo muy incómoda la actividad deportiva individual.</p><p>Solicito al Ayuntamiento construir una ampliación del actual polideportivo de El Olivillo - o bien - la construcción de un nuevo polideportivo que cuente con piscina.</p><p> </p>";"0";"10/09/2025";""
"39320";"Crear parque";"<p>Crear un parque con zona de ejercicio para mayores por ejemplo, y así hacer que este espacio sea una zona de paso agradable y lúdica, y sumar más espacios verdes. La ubicación es descampado, y que actualmente lo único que hace es acumular basura y malos ambientes.</p>";"2";"10/09/2025";""
"39321";"Autobuses conexión Barrio del Pilar Marqués de Viana";"<p>La zona de marques de viana con paseo de la dirección no tiene medios de comunicación con el barrio del pilar. El autobús más cercano se encuentra a 15 minutos andando donde las torres Skyline que es el 49.</p><p>La zona se encuentra en crecimiento con las dos torres nuevas y estamos incomunicados hacia dicha zona. </p>";"2";"10/09/2025";""
"39322";"Soterramiento de Santa Maria de la cabeza hasta plaza elíptica";"<p>Soterramiento de Santa Maria de la cabeza hasta plaza elíptica. Con este soterramiento se pueden crear aparcamiento para residentes en ambos barrios usera y comillas mejora el espacio y se puede hacer un Madrid río ampliado y mejora de la calidad de vida y calidad del aire también puede crearse un bus rapid Plaza elíptica-Atocha.Esto dará un mejora increíble de una carretera a un parque y hay pocos en la zona.</p>";"10";"10/09/2025";""
"39323";"Renovación  completa del tramo  de acera en Avenida Ciudad de Barcelona 87 a 103";"<p>En 2023/2024 se ejecutaron las obras de eliminación del paso elevado de Pedro Bosch y  la reforma integral con nuevo pavimiento y alumbrado comprendido entre avenida Ciudad de Barcelona desde Doctor Esquerdo hasta la calle Catalina Suárez. También se ha renovado la acera del tramo de esta avenida comprendido entre la calle del Cafeto y de Seco. <strong>El único tramo que no ha sido reformado es el que va desde la calle Catalina Suárez a la calle Luis Mitjans y que precisamente es el más necesitado de reforma por presentar graves desperfectos</strong> (baldosas rotas, desniveles), dificultando el tránsito a personas con movilidad reducida, mayores y carritos de bebé. Al estar todo el resto de la avenida renovada, este tramo inconcluso genera una discontinuidad que transmite sensación de abandono. La eliminación de esta isla de deterioro en un espacio urbano que ya se renovó casi en su totalidad, garantizaría un recorrido peatonal seguro y accesible en toda la avenida, mejoraría la calidad de vida vecinal y apoyaría al comercio local.</p>";"3";"11/09/2025";""
"39324";"Creación estación de metro en Piovera-Palomas";"<p>La zona de Piovera-Palomas es una zona bastante extensa que no cuenta con ninguna parada de metro a menos de 20 minutos. Es una zona residencial que cuenta también con muchas oficinas por lo que la posibilidad de desplazarse en metro reduciría mucho el tráfico rodado. En la actualidad es necesario coger un autobús para poder acceder al metro. Mirando el mapa de metro es la zona más extensa perteneciente al Ayuntamiento de Madrid sin este servicio de transporte.  Posiblemente la ubicación ideal sería la intersección de Avenida de los Andes con Avenida de Machupichu</p>";"3";"13/09/2025";""
"39326";"Zona ser en barrio de Villaverde ";"";"2";"15/09/2025";""
"39327";"RETIRADA CENTRO ACOGIDA EL CAÑAVERAL";"";"218";"15/09/2025";""
"39328";"Más actividades para niños en Moratalaz";"<p>Me gustaría que tuviéramos más opciones de actividades gratuitas por parte del ayuntamiento para niños, en los centros culturales normalmente ponen películas pero no se hace casi nada más durante el año, en estos dos próximos meses solo hay una actividad en su calendario.</p><p>Por favor, más implicación y oferta por parte del ayuntamiento </p>";"2";"15/09/2025";""
"39329";"Ampliación zona acolchada en pasarela Tierno Galván para disciplinas aéreas";"Estimados/as responsables del Ayuntamiento de Madrid, Me dirijo a ustedes como ciudadano y usuario del espacio situado bajo la pasarela del Tierno Galván, junto al Planetario. Actualmente, existe una pequeña zona cubierta de goma que permite la práctica de escalada, pero gran parte del área utilizada para disciplinas aéreas como telas, aro y pole carece de una superficie de seguridad adecuada. Por ello, quisiera solicitar que se estudie la posibilidad de ampliar la zona de goma o superficie acolchada. Esta mejora supondría un beneficio directo para la creciente comunidad de personas que practican estas disciplinas aéreas, además de constituir un proyecto innovador que proporcionaría a la ciudad un espacio pionero para este tipo de actividades, promoviendo la seguridad, la creatividad y la práctica deportiva en entornos urbanos. Asimismo, nos encantaría que se valorase la instalación de una barra de pole tipo calistenia, similar a las que ya tienen ciudades como Barcelona. Esto permitiría ampliar las posibilidades de entrenamiento al aire libre y consolidar este espacio como un referente de actividades físicas y deportivas innovadoras en Madrid. Cabe destacar que, cada vez que alguien realiza este tipo de entrenamientos, suele atraer la atención de transeúntes que se quedan mirando, aplaudiendo e incluso preguntando si podrían probar, demostrando el interés y la aceptación social de estas disciplinas. Además, he preparado un fotomontaje de inspiración para ilustrar cómo quedaría el espacio con las mejoras descritas. Estoy convencido de que estas propuestas contribuirían significativamente al bienestar y disfrute de los ciudadanos. Agradezco de antemano su atención y quedo a su disposición para cualquier aclaración o información adicional.";"7";"17/09/2025";""
"39334";"Creación de parque con zona canina en eje Calle Jaén  Calle Tiziano";"<p>Me dirijo a ustedes como vecino/a del distrito para proponer la creación de un parque urbano con zona de pipicán en el eje comprendido entre Calle Jaén y Calle Tiziano, en Madrid.</p><p> </p><p>Esta zona carece actualmente de espacios verdes adecuados y seguros para el esparcimiento de los vecinos y sus mascotas. La implantación de un parque con área canina aportaría múltiples beneficios:</p><p> </p><ol><li>Fomento de la convivencia vecinal: un espacio común donde familias, personas mayores y jóvenes puedan disfrutar del aire libre y estrechar lazos comunitarios.</li><li>Bienestar animal: un pipicán equipado y vallado permitiría a los perros ejercitarse de forma segura, reduciendo molestias en otras zonas y fomentando la tenencia responsable.</li><li>Mejora ambiental y urbanística: la presencia de vegetación y arbolado contribuiría a embellecer el entorno, reducir el calor urbano y mejorar la calidad del aire.</li><li>Impulso a la calidad de vida del barrio: un parque de este tipo incrementa el valor social y urbanístico de la zona, atrayendo actividades saludables y generando un uso más ordenado del espacio público.</li></ol><p> </p><p> </p><p>Proponemos, además, que el diseño contemple:</p><p> </p><ul><li>Árboles de sombra y bancos para el descanso.</li><li>Una fuente de agua para personas y mascotas.</li><li>Papeleras y dispensadores de bolsas para la correcta recogida de excrementos.</li><li>Pavimento seguro y zonas verdes adaptadas al clima local.</li></ul><p> </p><p> </p><p>Confiamos en que esta iniciativa contará con el interés del Ayuntamiento, pues responde a una demanda creciente de los vecinos y mejoraría notablemente la calidad de vida del barrio. Quedamos a su disposición para colaborar en la definición del proyecto o para aportar firmas vecinales en apoyo de esta propuesta.</p><p> </p>";"3";"18/09/2025";""
"39335";"Versos en las calles";"<p>Hace unos años, el colectivo Boa Mistura llenó de poesía las calles de Madrid pintando versos en más de 1.000 pasos de cebra. Era una forma de transformar lo cotidiano en arte, de invitar a la reflexión mientras caminamos, y de acercar la literatura a todas las personas, sin importar su edad o procedencia.</p><p>Con el paso del tiempo, esos versos se han ido borrando. Por eso propongo recuperar esta hermosa iniciativa y convertirla en un proyecto periódico, que se renueve cada cierto tiempo con frases, poemas y canciones que celebren Madrid, su gente y su cultura.</p><p><strong>Pintar poesía en las calles no solo embellece el espacio urbano. También:</strong></p><ul><li><p>Fomenta la lectura y el amor por las palabras.</p></li><li><p>Da visibilidad a autores y autoras locales.</p></li><li><p>Refuerza el sentido de pertenencia a la ciudad.</p></li><li><p>Genera experiencias culturales accesibles para todos.</p></li></ul><p>Madrid merece seguir siendo una ciudad que también se lea, que emocione con cada paso. ¡Apoya esta propuesta y caminemos juntos hacia una ciudad más poética!</p><p>¡Que Madrid vuelva a hablar en verso, en cada paso!</p>";"3";"18/09/2025";""
"39336";"REALIZAR CONSULTA PÚBLICA PARA zona SER en Opañel YA, ";"<p>Desde el 21 de julio DE 2025, ya está activa la  zona SER en el Barrio de Comillas. Es IMPOSIBLE para los vecinos que residimos en el barrio de Opañel aparcar. Es imprescindible que se convoque cuanto antes la consulta pública para apoyar la implantación de zona de estacionamiento regulado en el todo el barrio.  </p>";"10";"18/09/2025";""
"39337";"Control real de aparcamiento prohibido Policía Municipal Opañel";"<p>En el barrio de Opañel se tolera por parte de la policía: </p><ul><li>El aparcamiento en la vía pública de furgonetas, camiones, y vehículos industriales cuyas dimensiones superan lo permitido, para aparcar en batería, generando situaciones de riesgo. </li><li>la instalación de un parking de dudosa legalidad en el camino viejo de Leganés con Alejandro Sánchez</li><li>Aparcar invadiendo aceras, esquinas, giros y medianas.</li></ul><p>solicito que hagan un control real y efectivo, en beneficio de los vecinos.</p>";"6";"18/09/2025";""
"39338";"Mejora de los  cuidados y presupuesto municipal para Barrio Opañel";"<p>En Opañel las aceras están muy deterioradas. La calle requiere actuaciones puntuales para mejorar la accesibilidad, la limpieza, la seguridad y el confort peatonal mediante aceras más amplias y uniformes, contenedores soterrados, más arbolado y sombra,  y mobiliario urbano bien ubicado.</p><p>Las calles de Opañel están muy abandonadas: </p><p> No se limpia nunca con agua. Los barrenderos pasan 2 o 3 veces a la semana rápido y de madrugada para que no se vea que no tienen tiempo de limpiar</p><ul><li><p>cuando se asfalta, solo se realiza en las vías principales, como pasó en la Calle Camino Viejo de Leganés. El ayuntamiento pone que se ha asfaltado y es mentira. </p></li><li><p>Mejora de aceras: es necesario el ensanchamiento en tramos estrechos, eliminación de barreras arquitectónicas y pavimento más uniforme para personas con movilidad reducida y carritos. </p></li><li><p>Contenedores soterrados o mejor integrados: para ganar espacio en la acera y reducir olores.</p></li><li><p>Más arbolado y sombra: la calle tiene muy pocos árboles y son de tamaño insuficiente, lo cual se nota en verano. Se debería proceder a la plantación de arbolado urbano resistente y mobiliario de sombra.</p></li><li><p>Incorporación de nuevo mobiliario urbano cuando sea preciso y no obstaculice el paso en las estrechas aceras. </p></li></ul>";"5";"18/09/2025";""
"39339";"Acondicionamiento de zona de tierra en Juan Español";"<p>Entre el número 47 de la Calle Juan Español y la esquina con Gabriel Usera, existe una zona de tierra que al no estar acondicionada para uso peatonal, es infrautilizada para otros fines, como las necesidades fisiológicas de los perros que en muchos casos dejan sus excrementos sin que sus dueños las recojan. Por otro lado, también hay personas que aprovechan el espacio para orinar o arrojar envases. Creo que se están acometiendo importantes obras en todo el barrio, y que este pequeño espacio también debe ser convenientemento acondicionado.</p>";"1";"18/09/2025";""
"39340";"Reordenación aceras y calzada en calle Juan Álvarez Mendizábal";"<p>Este año finalizaron las obras de reordenación en la calle Juan Álvarez Mendizábal, en el tramo comprendido entre Plaza de España y Luisa Fernanda. Dichas obras han consistido en la supresión de un carril de estacionamiento, ensanchamiento de aceras, colocación de arbolado y mejora de iluminación.</p><p>En el tramo que comprende la calle Luisa Fernanda y Marqués de Urquijo, siguen habilitadas dos filas de aparcamiento, a derecha e izquierda y las aceras son muy pequeñas, impidiendo un normal tránsito de personas, agravado en las horas en que se sacan los cubos de basura.</p><p>Además, en el tramo que va de Quintana a Marqués de Urquijo, los coches suelen aparcar subiendo un lateral a las aceras pues en caso contrario pueden producirse daños cuando otros vehículos transitan por la calzada, (arañazos, roturas de retrovisores, etc)</p><p>Mi propuesta consiste en suprimir un carril de aparcamiento en el tramo de la calle Juan Álvarez Mendizábal que transcurre entre las Calles de Luisa Fernanda y Marqués de Urquijo con un resultado, si no como en el tramo ya reformado, al menos como en el de las calles paralelas, (Martín de los Heros y Tutor), las cuales disponen de aceras con una anchura mas amplia y cómoda de transitar.</p>";"4";"18/09/2025";""
"39341";"Autorización de giro a la izquierda desde la San Nemesio para coger José Silva";"Solicitud de habilitación de giro a la izquierda desde c/ San Nemesio hacia c/ José Silva<p>Me dirijo a ustedes para solicitar que se permita el giro a la izquierda desde la calle San Nemesio hacia la calle José Silva. Actualmente, esta maniobra no está habilitada, lo que obliga a desvíos innecesarios, aumenta el tráfico en calles cercanas, y dificulta el acceso a viviendas, comercios y servicios de la zona.</p><p>Habilitar este giro mejoraría la circulación, reduciría el tiempo de trayectos, el consumo de combustible y las emisiones, y aportaría comodidad y seguridad a vecinos y conductor.</p>";"1";"18/09/2025";""
"39342";"Creación de nueva salida para vehículos en Valdebebas ";"<p>sin tener que pasar por el puente subterráneo debajo de la M11 que llega a una de las rotondas del IFema, ya que hay muchos habitantes ya en este barrio y prácticamente una única salida hacia esa zona .Los atascos son importantes en la rotonda de la feria de Madrid y estaría bien descongestionar el barrio con otra entrada y salida hacia la zona hacia los Coronales o avenida de Logroño. detrás del hospital zendal sería una buena ubicación para crear esa salida/entrada.Los vecinos del barrio estamos preocupados por la magnitud del mismo,el número de vehículos y las pocos opciones de salida hacia zonas que no sean sanchinarro y moraleja.Muchas gracias </p>";"25";"19/09/2025";""
"39343";"Area deportiva parque del oeste paseo Caomens";"<p>Estaría genial, que en la zona cortada al tráfico los fines de semana, existiera una zona deportiva con instalación para practicar calistenia, y también ejercicios más básicos para nuestros mayores.</p><p>Es una zona que cuenta con parque infantil, pista de baloncesto y lo largo de la avenida se convierte en una estupenda vía de patinaje y ciclismo.</p><p>Con esta instalación, podríamos completar la zona deportiva, y alentar  a los padres que llevamos a nuestros hijos a la zona todos los días o fines de semana a practicar este deporte.</p>";"2";"19/09/2025";""
"39345";"Conexión Valdebebas -Barajas con EMT";"<p>Sería interesante tener conexión de la EMT con la zona de Barajas con Avenida de Logroño. Podrían comunicarnos hacia la zona de la calle de Alcalá,ya que todos los autobuses van hacia Sanchinarro,Mar de Cristalpero no hacía un barrio que es colindante. Podríamos tener más opciones de ocio y conexión hacia zonas de trabajo e incluso colegios de dicha zona.</p><p>Gracias</p>";"7";"19/09/2025";""
"39346";"Modificación reforma parque Hortaleza";"<p>Actualmente, el parque cuenta con una sola fuente de agua potable que no está diseñada para un uso compartido responsable. Se observa que tanto personas como perros beben directamente de la boquilla, lo cual genera problemas de higiene, accesibilidad y bienestar animal. Además, dada la extensión del parque, una sola fuente resulta insuficiente para cubrir las necesidades de los usuarios.</p><p>Objetivos: Garantizar el acceso seguro y saludable al agua potable para todas las personas. Ofrecer un punto de hidratación adecuado para los animales de compañía. Mejorar la distribución de fuentes de agua en el parque para mayor comodidad. Promover el diseño urbano inclusivo y sostenible. Propuesta: 1.Modificación de la fuente existente.-Adaptar la fuente actual para que cuente con: Boquilla superior para personas. Grifo lateral o recipiente a nivel bajo para perros, evitando el contacto directo con la salida principal de agua (para personas y mascotas).</p><p>2.Instalación de nuevas fuentes:-Colocar al menos dos fuentes adicionales en puntos estratégicos del parque, tomando en cuenta su extensión y afluencia de visitantes. Las nuevas fuentes deben seguir el mismo modelo inclusivo (personas + animales)</p><p>3.Además de la instalación y mejora de las fuentes de agua, proponemos la inclusión de un parque infantil seguro y accesible, con juegos adaptados a distintas edades y suelos amortiguadores. Esto fomentará el uso del espacio por parte de las familias, promoverá la convivencia intergeneracional y reforzará el carácter del parque como un lugar inclusivo y saludable para toda la comunidad.</p><p>Beneficios esperados:Mejora de la salud pública al reducir riesgos de contaminación. Bienestar animal garantizando hidratación adecuada. Parque más accesible, inclusivo y seguro para toda la comunidad.</p><p> </p>";"6";"19/09/2025";""
"39347";"FRONDOSAS POR PINOS BARATOS EN SABATINI";"<p>LAS LOBBYS DE LA CONSTRUCCIÓN CONVIERTEN LAS FRONDOSAS PROMETIDAS EN SABATINI EN PINOS BARATOS.</p>";"0";"19/09/2025";""
"39349";"Zona ser Abrantes";"<p>Colocar zona ser en Abrantes, en la cual hay muchos talleres que tienen coches para venta y desguace por todas las calles y los vecinos tenemos imposible aparcar.</p>";"2";"22/09/2025";""
"39350";"Calle Jerónima Llorente: una mejora necesaria para todos los vecinos";"<p><strong>Propongo</strong> que, además de las actuaciones ya <strong>aprobadas por el Ayuntamiento en la calle Jerónima Llorente</strong> (ganancia de espacio peatonal, creación de nuevos pasos de peatones y mejora de aceras), estas <u>mejoras se apliquen </u><strong><u>a toda la calle Jerónima Llorente y no solo a un tramo concreto</u></strong><u>,</u> y que se complementen con:</p><ul><li><p>Plantación de <strong>arbolado en alineación</strong> y <strong>alcorques drenantes</strong> para sombra y confort térmico.</p></li><li><p>Instalación de <strong>iluminación peatonal específica</strong> para evitar zonas oscuras.</p></li><li><p><strong>Mobiliario urbano homogéneo</strong>: bancos accesibles con respaldo, papeleras con tapa y bicicleteros.</p></li><li><p><strong>Cruces elevados</strong> en puntos clave (Santa Juliana, Castilla y Leñeros) para calmar el tráfico y reforzar la seguridad vial.</p></li><li><p><strong>Tratamiento seguro de alcorques</strong> para evitar barro, charcos y tropiezos.</p></li><li><p><strong>Accesibilidad universal</strong> en todos los rebajes de acera, con pavimento podotáctil y pendientes adecuadas.</p></li><li><p><strong>Limpieza y mantenimiento del alcantarillado</strong> para asegurar un correcto drenaje de aguas pluviales y evitar inundaciones.</p></li><li><p><strong>Plan de fases de obra</strong> que asegure itinerarios peatonales accesibles e información anticipada a vecinos y comercios.</p></li></ul><p><u>Es una calle con </u><strong><u>mucha vida, comercio y vecindad</u></strong><u>, y merece un entorno seguro, agradable y cuidado para todos</u></p><p> </p>";"6";"22/09/2025";""
"39351";"Ampliación Zona SER pueblo nuevo";"<p>Me dirijo a ustedes en calidad de vecina del barrio para solicitar la ampliación de la zona SER en nuestra zona, debido a la creciente dificultad para encontrar aparcamiento.</p><p>En los últimos meses se ha incrementado notablemente el número de vehículos estacionados, lo que genera una gran saturación y serios problemas para los residentes. La falta de plazas disponibles provoca que muchos vecinos tengamos que dar vueltas durante largos periodos de tiempo, lo que no solo genera molestias, sino también un mayor tráfico y contaminación en el barrio.</p><p>Por ello, solicito formalmente que el Ayuntamiento estudie la viabilidad de ampliar el perímetro de la zona , con el fin de facilitar el estacionamiento a los residentes y mejorar la movilidad en el barrio.</p><p>Agradezco de antemano la atención prestada a esta solicitud y quedo a la espera de su respuesta.</p>";"12";"22/09/2025";""
"39352";"SUSTITUCIÓN DE BOLARDOS";"<p>En la calle Benalauría y alrededores (Colonia de Sandi) Palomeras Sureste, hay instalados unos bolardos con una altura muy reducida, difícil de ver cuando se está aparcando, este tipo de bolardos está ocasionando destrozos en los vehículos por su poca visibilidad. Sería interesante sustituirlos por otros bolardos me mayor altura y visibilidad y que se iluminen en la noche.</p><p>Gracias. </p>";"2";"24/09/2025";""
"39353";"Obligación de casco ";"";"0";"25/09/2025";""
"39354";"Abandono de la plaza De la Condesa de Gavia";"<p>Hola a todos los vecinos de Tetuán y en particular a los de la plaza De La Condesa de Gavia. En los últimos tiempos estamos viendo un abandono paulatino de esta plaza, se ha convertido en lugar de reunión de pequeños traficantes que se dedican al menudeo, de mendigos que buscan refugio en el callejón, donde duermen, hacen sus necesidades, beben, se pelean, dejan su basura, creando un ambiente de inseguridad insalubridad que sufrimos todo. Esta zona en particular esta justo en salida del parking del Mercado de Maravillas, creando una imagen bastante penosa de nuestro mercado, considerado como el más grande de Madrid.</p><p>Mi petición, es que las autoridades competentes tomen las medidas o actuaciones necesarias, para recuperar la plaza para los vecinos y no sea un punto de encuentro para borrachos, traficantes y mendigos.</p>";"19";"25/09/2025";""
"39355";"VALLADO ";"<p>Solicitud de vallado en zona C/Fernando Gabriel 8(posterior).</p><p>Constantemente está sucia y llena de latas, botellas y suciedad,no se hace limpieza con regularidad y en consecuencia crecen malas hierbas y las ratas campan a sus anchas,se solicita vallado urgente.</p><p>Un saludo.</p>";"1";"25/09/2025";""
"39356";"Sillas de niños para BiciMad";"<p>Hace años que se lleva pidiendo que instalen sillas de niños para viajar en las bicicletas de BiciMad, pero a día de hoy seguimos sin poder disfrutar de este servicio con nuestros peques. Son innumerables las ocasiones en las que este servicio se utilizaría para el transporte si se contara con estos dispositivos. Entiendo que quizá no es algo fácil de implantar, pero al menos se podría introducir como un proyecto piloto y ver qué tal funciona. Este tipo de bicicletas solo podría ser utilizada por personas con hijos al cargo, y que fuera demostrable, para evitar de alguna manera el deterioro masivo por un uso inadecuado.</p>";"0";"26/09/2025";""
"39357";"Autobús EMT ruta Estación autobuses Valdebebas con calle Camino del Cura";"<p>Buenas tardes, propongo incorporar una ruta de autobús que conecte Valdebebas con la zona limítrofe entre los códigos postales 28055 y 28109, especialmente en la calle Camino del Cura y Agatha Christie. </p><p>Actualmente no existe conexión directa en autobús, y una posible solución sería ampliar la ruta de los autobuses eléctricos que operan en Valdebebas.</p><p>La zona ha crecido mucho en número de habitantes y la incorporación de colegios lo que conlleva a un alto tráfico en las horas puntas.</p><p>Gracias por su atención.</p>";"7";"27/09/2025";""
"39358";"Iluminación paseo entre c/Pradillo y parking de Luis Larrainza";"<p>En invierno por las mañanas antes del amanecer a las 08:30, y por las noches, el camino está muy oscuro. Muchas mujeres y niños cogen el paseo para ir al metro/autobús y a menudo solas. Para la seguridad de ellos, pedimos iluminación para el paseo que junta la calle Pradillo con el parking de Luis Larrainza. </p>";"18";"29/09/2025";""
"39359";"Por un servicio de recogida de basuras compatible con el descanso vecinal";"<p>Los camiones de recogida de basura que circulan en torno a la 1:00 de la madrugada por el barrio de Salamanca/Castellana generan un nivel de ruido tan alto que despierta o impide conciliar el sueño a muchos vecinos, incluso con las ventanas y persianas cerradas.</p><p>No resulta razonable que un servicio público básico cause estas molestias en pleno horario de descanso.</p><p><strong>Se propone:</strong></p><ul><li><p>Adelantar el horario de recogida para evitar la franja de descanso nocturno.</p></li><li><p>Sustituir progresivamente los vehículos actuales por modelos más silenciosos (eléctricos o de gas natural comprimido).</p></li></ul>";"4";"29/09/2025";""
"39360";"establecer zona ser en zona puerta bonita";"";"2";"29/09/2025";""
